timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-03-20T10:07:09,codecarbon,a8b66e23-af5c-4dfe-9922-38deb4d1a765,60.69246864318848,0.0005160983724697,8.503499429292657e-06,42.5,0.000349030007794,5.8916215896606445,0.0007165083103709,-1.4772234040000002e-06,9.493901964262098e-05,0.0008099701066095,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.10.11,2.3.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,77.591,12.9753,15.71099090576172,machine,N,1.0
2026-03-20T11:08:42,codecarbon,705e22a4-709e-4925-930e-ba258d13669f,60.00784683227539,0.0005901769172312,9.834995727821936e-06,42.5,7.111296533999358,5.8916215896606445,0.0007084259695476,0.00011960704013,9.819672881338117e-05,0.000926229738491,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.10.11,2.3.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,77.591,12.9753,15.71099090576172,machine,N,1.0
2026-03-20T11:13:40,codecarbon,80636f79-52a1-498f-a95c-9567083a64dc,60.01769709587097,0.0005902163360635954,9.834038369062989e-06,42.5,7.07992444242987,5.8916215896606445,0.0007085422573818101,0.00011954092896599962,9.820841646519397e-05,0.0009262916028130038,India,IND,karnataka,,,Windows-10-10.0.26200-SP0,3.10.11,2.3.2,16,12th Gen Intel(R) Core(TM) i5-12500H,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,77.591,12.9753,15.710990905761719,machine,N,1.0
